cluster_1_red_s1,cluster_2_red_s1,cluster_3_red_s1,cluster_4_red_s1,cluster_5_red_s1,cluster_6_red_s1,cluster_7_red_s1,cluster_8_red_s1,cluster_1_green_s1,cluster_2_green_s1,cluster_3_green_s1,cluster_4_green_s1,cluster_5_green_s1,cluster_6_green_s1,cluster_7_green_s1,cluster_8_green_s1,cluster_9_green_s1,cluster_10_green_s1,cluster_11_green_s1,cluster_12_green_s1
-0.3575929428006231,-0.4364814944794379,-0.0534739020659569,-1.0038662867482715,-0.0851889378227418,0.0451897940860568,-0.4853157147059126,-1.6868711407539592,0.1751712251122429,-0.0708553104608591,0.0245765514937889,-0.2570431834861417,-1.0847061347524949,-1.5101207331015605,-0.4037747056682653,-0.296500781929801,0.1227740113316074,-0.8247509686474658,-0.117508387053585,-2.053032795138987
-0.6711488348150676,0.0346959925557901,-0.2074185762153031,-0.663958577018145,-0.065851052304854,0.2177847027597265,-0.2550752634915215,-1.3622185875863313,-0.0750687040024052,-0.0534948412447117,-0.0392384650829214,-0.1832425017086511,-1.2485928794023928,-1.3755618775776688,-0.1384750703321756,-0.0687514430491598,-0.1451902007441073,-0.6842728649817088,-0.1036922741463251,-1.6939814184170885
-0.7929853152814981,0.0972626529541153,0.2054557932915172,-0.6065119827467798,-0.0624880388126155,0.1500378465663107,-0.0392040114715269,-1.917052110534493,-0.0542281279879797,-0.0514472176539735,-0.0723271269089124,-0.318128944282074,-1.0177954591781426,-0.9135189186074048,-0.250149288407502,-0.2710295650391655,-0.2027002244154239,-0.5507121792631375,-0.1700935839837655,-1.7781691328553952
-0.8566629598806325,-0.3988090770932232,-0.3223228080953136,-0.6053865565754667,-0.1147864643397146,0.1663853471220933,-0.0298780671085059,-1.767055875888959,0.0754395962918941,-0.0079072305584199,-0.1845800370265244,-0.2028403676426997,-0.9682109051210328,-1.057484782993229,-0.2616700671017934,-0.1595604091303062,-0.0605651642615687,-0.4607778072239486,-0.0286472443920388,-1.519591297070599
-0.8426497971029941,-0.4075363571952284,-0.0589030806387035,-0.3672093695244053,-0.0660879848103358,-0.1427847934721618,0.0392707308164353,-1.3211427599292522,-0.0059093841464058,-0.1805108673253667,-0.1097222875171082,-0.3812987116360075,0.0088411647388793,-0.9983383739786164,-0.1392507913961465,-0.2033905443639981,-0.0315318353366176,-0.3748100178545535,-0.1041784229475521,-2.133171287664684
-0.7657172749554843,-0.2603191493929977,0.2232607219931754,-0.4260389534210761,-0.1107025877181307,0.1159695536465375,-0.1052231140566199,-1.492337358037635,-0.0029938889769393,-0.1675714823515248,-0.1420836571389304,-0.1950079105795781,0.4705413733362066,-0.984376031948968,-0.2938571440005393,-0.1311469288439931,0.078364063290123,-0.5108721250556553,-0.0221362667753151,-1.461854494735667
-0.4785181850841952,-0.0883516294164101,-0.1743011879989274,-0.3264764389187731,-0.341505371859528,0.1606849594836021,-0.2077098894925563,-0.8333250999054207,0.0303795784326369,-0.0698578954021205,0.0977710151671819,-0.0864744180853385,0.4766214762048048,-0.2165893434219387,-0.2659997817103226,-0.2332157413770491,0.0842711902183094,-0.4743229708006081,0.0186804861542882,-1.180482315313342
-0.2749363859743868,0.1044406123245779,-0.2527193772841657,-0.2573443462961698,-0.1541623315395354,0.0201272001921269,-0.1034791614404563,-0.899422423308408,0.0402075452076965,-0.220749953786393,0.2555242581201166,-0.2445231469216857,-0.0232101264027383,-0.317560620479701,-0.1068457048228626,-0.3301950011793818,-0.0725010569398258,-0.5272484248861202,-0.2202879135994063,-1.2535034691405913
-0.051365241489486,-0.2847301063608845,-0.0866556450500302,-0.4645143594238779,-0.224305670212428,0.117100710359726,-0.0583732108838946,-0.8060786776123144,0.0227040144966126,-0.0161902187259609,0.0863325262961956,-0.1770733104214506,-0.0734938642451375,-0.2770570256473439,-0.1148309844421297,-0.2400370059916465,-0.0750069964350964,-0.5011045657551636,0.0399249780934281,-0.7044130640858337
-0.5364597948727302,0.157993599725659,-0.0886298764948796,-0.6293632737944316,-0.003777716951431,-0.2883595875877019,-0.2555262696377371,-0.7797693687927718,0.1559691267726819,-0.0481383539950149,-0.0421291401874162,-0.3786237073830885,-0.3045219307263208,-0.4192608194812258,-0.1013377671206231,-0.1605814028397414,-0.1300599388877456,-0.5384001939131523,-0.0833252794886765,-0.9932537376306604
-0.3068787981510864,0.0047611464816731,-0.9400339232900464,-0.7576655134753101,-0.1988044293853353,0.1682270492355213,-0.0867245655030495,-0.2575538487019531,0.176136710317229,0.0389871827223704,-0.2997238741168342,-0.2795145705453129,-0.356443705195543,-0.0659623120266648,-0.927985148125475,-0.2680828909240893,-0.1000423157375048,-0.1092272204474262,-0.1909125977898999,-0.603810820586747
-0.3409424358816049,0.2183212936891192,-0.0952603042145679,-0.2360669890096318,0.0898711668334185,0.1241059836007216,-0.4174815989771918,0.3192435284731066,0.1640100290368177,-0.1104027852235388,0.0480815321934763,-0.1597389356749662,0.7030640889959838,0.3431378357372316,-0.1956869917521381,-0.2884642380010849,-0.0319635314140408,-0.6941562489356938,-0.0507513070325403,-0.3946448511084956
-0.6671431846464636,-0.0371689516494421,-0.0211835328361396,-0.5885491852789008,-0.1411217612758196,-0.1591471913965676,0.0408474992114711,0.3236749945423542,0.2960895235054443,-0.1891216110124084,0.060053891569751,-0.1886670390414728,0.3905712107489102,0.1981561000107482,-0.4729323411078582,-0.0942636838033783,0.0309136864496344,-0.7577370835972922,-0.1237172804401202,-0.8269027880390741
-0.3778471274989542,-0.2577469419573755,-0.2486749036153238,-0.4503720119538064,-0.1692495907903135,0.1237565036006407,-0.1443054380766051,-0.2629740228011519,0.2426877760078191,-0.0270087078136599,-0.0228762006627959,-0.4467586996006208,0.0927202348634852,-0.3092488841476786,-0.4293832877188593,-0.1912202384942737,-0.0696935731555266,-0.5232935446756792,-0.1702383874849224,-0.623139148007438
-0.4102073542469225,-0.0889195328397216,0.0285268062383558,0.0485082886115894,-0.2478906594225234,0.0574169616578091,-0.0958833476540271,-0.3254266085295118,0.1740918522883608,-0.093339259480593,0.1862142715373667,-0.2563395850544752,0.0560901519764329,-0.5148778709703546,-0.3145548019393043,-0.295639141927433,-0.0255039338976866,-0.5975730533601543,0.0453371106351018,-1.1338657831388366
-0.7366292201279522,-0.3749736237630153,-0.1514140422297759,-0.2520719994466391,-0.1722639673390366,0.0738655947638572,-0.2162953587987971,-0.6024377089630647,0.1045873215451824,-0.175281910638506,0.3547784223017547,-0.4758657316117589,-0.0603728489975988,-0.490060149673367,-0.1009148023329444,-0.1045836472397569,-0.091881476204163,-0.380405059477276,-0.0667780781775096,-0.9638086498043832
-0.9725444503045008,-0.2429525709999858,-0.1672449296185723,-0.6606674982401234,-0.1536250139119852,-0.2667771287307545,-0.0766966624027192,-0.8612836201674973,0.0299579004711088,-0.0400779000309767,0.2012521403498929,-0.475622412397909,-0.545583321069611,-0.7379641890685332,-0.5022848736312208,-0.1487784153291318,-0.0525085276353635,-0.2719475016576696,-0.0669124679524189,-0.8434509011371301
-1.131249836351378,-0.3601195506034707,-0.5742723869214122,-0.5201025009738207,-0.3451260229404264,-0.0972593711466726,-0.1229137666289855,-1.0434500397751425,-0.0267556523821805,-0.0987373827196337,-0.1593431708409483,-0.2930429510875403,-0.1580855617763693,-0.4469133137567538,-0.6502752195601793,-0.2433552218668574,-0.0436388548934863,-0.4631503395161596,-0.0889226985535623,-1.4660420926821502
-0.8123471060601078,-0.1996375631640744,-0.2848185523799416,-0.2854859336946548,-0.1428315016956959,-0.0144294558738362,-0.1752754831894349,-0.8278976240882504,0.1102083713927753,-0.0817948842788601,-0.0039566761485652,-0.6348158821064676,-0.5656512243742343,-0.6068154800585464,-0.3113055461997838,-0.2399696730437017,-0.0841878483804841,-0.5778530449082808,-0.203078095250037,-1.438022172293118
-0.7226679148187888,0.0950235302392865,-0.1833019634512824,-0.1616790452827081,-0.006050245544374,0.0171780603908921,-0.2506032660983673,-0.5497415371013724,0.0213889996300497,-0.023844348233216,-0.2211771697314435,-0.5336074034248843,0.5928931378029909,-0.3701105998131311,-0.353658822223345,-0.2952306786982271,-0.0421190284793903,-0.1326992309233677,0.0792340627813898,-0.9353489352574978
-0.6989401426761788,0.0146214377207287,-0.2769273860541229,0.1189992054053731,-0.146871902999373,0.1540879343042474,0.1297683803884407,-0.4852182688521373,0.0876301069105887,0.0287507317195837,-0.2883057857436469,-0.5022560237905275,0.664276360720251,-0.4604015577568566,-0.3366189220320845,-0.2062125973545416,-0.0577704807883328,0.0411483629385113,-0.0417470275422474,-0.7997076516461383
-0.8692217436748674,-0.4521840590611519,-0.7131303988204807,-0.5108116027757666,-0.1276714281063539,0.1116631462263321,-0.0253890406520517,-0.2467366075224857,0.090617415053065,-0.000114167348913,-0.4927533919539551,-0.3842553246196384,0.1221675847273986,-0.4664486959230348,-1.026479683482059,-0.2577072561412171,-0.0747218232918432,-0.0995661058293799,-0.1841765558569859,-1.2620667389467142
-0.485997843041104,0.2551355157633316,-0.4093687861279557,-0.5390180320122007,-0.1998922866238765,-0.4037113042449133,0.2155032817351128,-0.6869284098121242,0.0378219133362098,-0.1712551429481844,-0.2718174984925566,-0.2790100218284659,0.4059863731062286,-0.2677058016294162,-0.4795939561097546,-0.0967913973857001,0.0584588561359821,-0.5207526074014481,-0.0835817587858508,-1.207380699860203
0.0134251443383238,0.063069063270434,-0.150967052651898,-0.3427189099978587,-0.1976984787257156,0.0216179275435651,0.1633697018404261,-0.4228298254854167,0.153837034814399,0.0031472785776266,-0.1457893810651924,-0.4264100215693355,0.3924710182635647,-0.1618632157124495,-0.3590173909737475,-0.0036076738066546,0.2036029921395636,-0.3558300633690497,-0.0237191230185884,-1.215368494167864
-0.3058996876158139,-0.2410445601835295,0.1771161431350319,-0.6318079581302911,-0.177954203033665,0.2553957188964979,-0.2977957294518614,0.0104629112102458,0.1560067684964906,-0.0137684845962672,0.0139393287306729,-0.2499066731836956,0.5057208826402764,-0.0013931025018636,-0.2205138691456389,-0.1936995588352731,-0.0006528287549275,-0.5194326258130428,-0.0276980070709691,-0.7688159240609519
0.3250046944720774,0.1654985508223765,0.0678294669597303,-0.2859688926700712,-0.3204292936330669,0.2089507244082311,-0.3393840050569919,-0.1711566826785318,0.2041503067094415,-0.0161718882287289,0.0271946308664005,-0.2734106847524726,0.2866820737571405,0.2824027998869587,0.0606983414348171,-0.1431111375083184,-0.0388102627936589,-0.3205793056299389,0.2326961303585281,-0.976392469396049
0.0512530209378351,-0.2553758159153821,-0.344014901749379,-0.7749724151443546,-0.4363255816485171,0.0102742379380951,-0.4236365124302979,-0.6550169552861141,0.1134765168960214,-0.0008570339206273,-0.0485666806890969,-0.1229104634617674,-0.2454547226776502,0.1465700810035771,-0.1469366334483242,-0.2100752750775311,-0.0411389928628827,-0.4474017252089355,-0.1611764447668568,-1.316982333280219
0.0645619722333919,-0.2936982233894505,0.4211915098733967,-0.8179064005754583,-0.0005568749925311,0.0702916007934526,-0.523466968739684,-0.4613447220940792,0.1442716374767886,0.0420663791459333,0.0517954606860014,-0.1911291312599878,-0.6183149045571206,0.0082276970883395,-0.2195273468157769,-0.2451474516634333,0.0520220915414321,-0.715310375381747,-0.0506929078913417,-1.1357663976640004
0.1066714827046149,-0.1901873823881026,0.1691578331227262,-0.839635173798255,-0.1199398424953639,0.321262932675361,-0.3226115156586321,-1.186597344904814,0.1064484075398931,-0.0067968400976351,0.0890399438716489,-0.0884067798265574,-0.8115642168895377,-0.1394634582456007,0.0257927567956151,-0.2726381416007465,0.0615838801447197,-0.585670557627776,-0.0361132408390147,-1.478989207061104
0.0239032985480059,-0.1133274221915368,0.1211373432931395,-0.5699875041222142,-0.2700375276691973,0.0660690596881486,-0.2609680400810116,-0.7694236713422963,0.0354407632242892,-0.1372388683622307,0.2507590490835697,-0.4088817631160669,-0.3805165774893898,-0.1030780963372915,-0.1592887115351041,-0.122365871439025,-0.0651535545299583,-0.4542093541290158,-0.1088551086182883,-0.8420534058763943
-0.3619086073930747,-0.355530722286598,0.2419874857392336,-0.6349176515109518,0.0153585513392063,0.0777294030996588,-0.2338504658848397,-0.8560590587220075,0.2242938905115492,-0.0334413585695772,-0.0283098635872653,-0.4740043398748778,-0.4139553296080582,-0.3091368462874153,-0.2340735188620981,-0.0986097998100828,-0.0603905751774246,-0.0632142122820325,-0.1015551640427111,-1.09441928214602
0.1425794378737807,-0.2109291966292344,-0.0925824320030662,-0.4158908646215072,-0.244519542358833,-0.0155518345890642,-0.0305982540350878,-1.2195033951429393,0.1460503207419238,0.1470659360951438,0.3643654594701231,-0.5274645722078991,-0.9124097821130456,0.2073824333433836,0.0608071669497607,-0.2257001345113973,-0.0661974626130632,-0.03666965044415,-0.0667393806245088,-1.4198271354133911
0.4826159354383195,-0.0321909122629058,0.3597403106502708,-0.5414410539381079,-0.1249419549269375,0.1562820534797159,-0.0404288371976905,-0.90597233911576,0.190489427796728,-0.1016856637794055,-0.1449828826765757,-0.5542791344015329,-0.7311180106680057,0.2661939918665487,-0.0831283407830423,-0.186966930712468,-0.1001481591714423,-0.1540971683229173,-0.0040810861356595,-1.0807789950991955
0.0029611283567964,-0.3104180462012981,-0.0743770185179425,-0.5579835084170552,-0.3706141855112976,0.1114418874100733,-0.4741108628962562,-1.0912800342342155,0.0917498390166392,0.057190929742612,-0.0815045542785563,-0.3083744837993922,-0.9444239516989998,0.2583531738913653,-0.277786525321993,-0.0281545868493302,-0.0074435371270258,0.1803658985703385,-0.1112712382638253,-1.0912605042546504
